Id,body,Score
65085875,"<p>If you are simply trying to conditionally render the list item with the item title you don't have to use a ternary.</p>
<p><a href=""https://reactjs.org/docs/conditional-rendering.html#inline-if-with-logical--operator"" rel=""nofollow noreferrer"">Inline If with Logical &amp;&amp; Operator</a></p>
<pre><code>{item.title &amp;&amp; (
  &lt;li style={{background: &quot;#ffa50070&quot;}}&gt;
    &lt;div&gt;
      {item.title}
    &lt;/div&gt;
  &lt;/li&gt;
)}
</code></pre>
<p>And since it seems that <code>titleName</code> also conditionally renders a list item</p>
<pre><code>{item.titleName &amp;&amp; (
  &lt;li onClick={() =&gt; { this.setState({ indexDescription: index }) }}&gt;
    &lt;div className={less.sidebar_list}&gt;
      &lt;div&gt;
        &lt;FontAwesomeIcon className={less.item_icon} icon={item.iconName} /&gt;
      &lt;/div&gt;
      &lt;div className={less.titleName}&gt;
        &lt;div&gt;
          &lt;p&gt;{item.titleName}&lt;/p&gt;
        &lt;/div&gt;
      &lt;/div&gt;
    &lt;/div&gt;
  &lt;/li&gt;
)}
</code></pre>
<p>To also remove a bit of DOM noise (and not inject empty divs on the off-hand case that no list items are rendered), I also suggest returning the list items (<code>li</code>) in a React <code>Fragment</code>.</p>
<pre><code>const listLessons = this.props.lesson.map((item, index) =&gt; {
  return (
    &lt;Fragment key={index}&gt;
      ...
    &lt;/Fragment&gt;
  );
};
</code></pre>
",0
65150858,"<p><code>useColorScheme()</code> returns <code>string</code> or <code>null</code>. But you have next check in <code>restoreDarkModeAsync</code></p>
<pre><code>if (!parsedTodos || typeof parsedTodos !== &quot;object&quot;) return;
</code></pre>
<p>that's why it fails.</p>
<p>And here is more correct and clean way to toggle scheme</p>
<pre><code>const toggleScheme = () =&gt; {
    const nextScheme = isDark ? &quot;light&quot; : &quot;dark&quot;;
    setScheme(nextScheme);
    storeSetScheme(nextScheme);
};
</code></pre>
",0
65092440,"<p>First, I removed <code>return r;</code>. It was ending your function and you couldn't print your newly created words to <code>#pirate</code> input.</p>
<p>Second, you were using the same variable to store your changing, <code>r = r + letter;</code> and <code>r = r + 'o' + smallLetter</code>. I changed them with a new variable which name is d in the beginning on the function and returned it.</p>
<p>Note: I removed your Speech API from the answer.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>$(document).ready(function(){
    $(""#normal"").keyup(function(){

        var r = $(""#normal"").val();
      let d= """";
          let c = 'bcdfghjklmnpqrstvwxz';
          for(let letter of r){
            let smallLetter = letter.toLowerCase();
            d = d + letter;
            if(c.includes(smallLetter)){

              d = d + 'o' + smallLetter;  
           }
          }

        $(""#pirate"").val(d);

    });
});</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;!-- Av Karwan Maryame Azar.--&gt;


&lt;html lang=""en""&gt;
&lt;head&gt;
  &lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js""&gt;&lt;/script&gt;

  
  &lt;meta charset=""UTF-8""&gt;
  &lt;meta name=""viewport"" content=""width=device-width, initial-scale=1""&gt;
  &lt;title&gt;&lt;/title&gt;
&lt;/head&gt;
&lt;body&gt;
  
  &lt;h2&gt;Normal&lt;/h2&gt;
&lt;textarea id=""normal""&gt;&lt;/textarea&gt;

&lt;h2&gt;Pirates&lt;/h2&gt;
&lt;textarea id=""pirate""&gt;&lt;/textarea&gt;

&lt;p&gt;
  
&lt;input type='button' value=' Talk like a pirate' /&gt;
  

&lt;/body&gt;
&lt;/html&gt;</code></pre>
</div>
</div>
</p>
",0
65153572,"<p>Im going to give you an example with your code and you could work out the rest.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>    var colors = [""#2D2D2D""]; // dont know why you have an array of color but
    // i could get this to be much simpler without using array but i fallowed your example to make simpler for you
    var colorIndex = 0;
    function changeColor() {
        var col = document.getElementById(""body"");          
        if( colorIndex &gt;= colors.length ) {
            colorIndex = 0;
        }
        
        
        if (colors[colorIndex] == col.getAttribute(""currentColor"")){
            col.style.backgroundColor = null; // take the css color
            col.setAttribute(""currentColor"",col.style.backgroundColor);
          }
            else {
            col.style.backgroundColor = colors[colorIndex];
            col.setAttribute(""currentColor"",colors[colorIndex]);
          }
        
        colorIndex++;   
    } </code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#body{
background-color:red;

}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""body""&gt;
&lt;label class=""switch""&gt;
  &lt;input id=""input"" onclick=""changeColor();"" type=""checkbox""&gt;
  &lt;span class=""slider round""&gt;&lt;/span&gt;
&lt;/label&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>
",0
65109163,"<p>In your case the uname and pass are passed as request parameters. So to access them in JSP use
&lt;%= request.getParameter(&quot;uname&quot;) %&gt;
&lt;%= request.getParameter(&quot;pass&quot;) %&gt;</p>
",0
65098905,"<p>I think you can simplify your code to look like this.</p>
<pre><code>handleSubmit(event) {
  var requestOptions = {}

  const params = new URLSearchParams({
    'name': this.state.name,
    'birth': this.state.birth,
    'oscars': this.state.oscars
  });

  if (this.state.movies.length &gt; 0) {
    params.append(&quot;movies&quot;, this.state.movies)
  }

  requestOptions.method = &quot;POST&quot;;
  requestOptions.body = params;
}
</code></pre>
",0
65083226,"<p>You need to prevent the button clicking, not the actual <code>start</code> function that you need to call it from by the timer. So it's better to separate these functions:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>let money = 0;
let running = false;

// when clicking the button
function onClickButton(time, val) {
  if(running) {
    console.log(""Already Growing!"");
  } else {
    running = true;
    start(time, val);
  }
}

// timer function
function start(time, val) {
  let bar = document.getElementById('progressBar1');
  bar.value = time;
  time++;
  let sim = setTimeout(() =&gt; start(time), 30);
  if (time == 100) {
    bar.value = 0;
    let id = val;
    money++;
    document.getElementById(""moneyValue"").innerHTML = money;
    clearTimeout(sim);
    running = false;
  }
}</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#moneyValue::before {
  content: 'Money: ';
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""moneyValue""&gt;0&lt;/div&gt;
&lt;progress id=""progressBar1"" value=""0"" max=""100"" style=""width:150px;""&gt;&lt;/progress&gt;
&lt;button id=""restart-button"" class=""plantBtn"" onclick=""onClickButton(0, this.id)""&gt;Plant Seed&lt;/button&gt;</code></pre>
</div>
</div>
</p>
",0
65107368,"<p>You can declare your FormGroup like below.</p>
<pre><code>myForm = new FormArray([]);
addRow() {
    const group = new FormGroup({
      firstName: new FormControl(&quot;&quot;, [Validators.required]),
      value: new FormControl(&quot;&quot;, [Validators.required])
    });
    this.myForm.push(group);
}
</code></pre>
<p>and invoke this function whenever user click on Add button.
In Template to show the form. Loop through FormControl and bind it like below.</p>
<pre><code>&lt;div *ngFor=&quot;let form of myForm.controls;&quot;&gt;
    &lt;ng-container [formGroup]=&quot;form&quot;&gt;
      &lt;div&gt;
        &lt;label&gt;Name&lt;/label
        &gt;&lt;input type=&quot;text&quot; required formControlName=&quot;firstName&quot; /&gt;
      &lt;/div&gt;
      &lt;span class=&quot;text-danger&quot; *ngIf=&quot;isInValidFormControl(form,'firstName')&quot;&gt;
        Name is required
      &lt;/span&gt;
      &lt;div&gt;
        &lt;label&gt;Value&lt;/label&gt;&lt;input type=&quot;text&quot; formControlName=&quot;value&quot; /&gt;
      &lt;/div&gt;
    &lt;/ng-container&gt;
&lt;/div&gt;
</code></pre>
<p>Your validation with respect to total will be like below.</p>
<pre><code>isValidTotal() {
    var values = this.myForm.controls.map((x) =&gt;
      x ? Number(x.value.value) : 0
    );
    let sumTotal = values.reduce((a, b) =&gt; a + b);
    return sumTotal &lt;= this.total;
}
</code></pre>
<p>And you can call this from template like this.</p>
<pre><code>  &lt;button (click)=&quot;addRow()&quot; [disabled]=&quot;!isValidTotal()&quot;&gt;Add&lt;/button&gt;
  &lt;button (click)=&quot;submit()&quot; [disabled]=&quot;!isValidTotal()&quot;&gt;Submit&lt;/button&gt;
  &lt;div *ngIf=&quot;!isValidTotal()&quot;&gt;
    &lt;p&gt;{{errorMessage}}&lt;/p&gt;
  &lt;/div&gt;
</code></pre>
<p>Working sandbox</p>
<p><a href=""https://codesandbox.io/s/formarraydynamic-rqdhc?file=/src/app/app.component.html"" rel=""nofollow noreferrer"">https://codesandbox.io/s/formarraydynamic-rqdhc?file=/src/app/app.component.html</a></p>
",0
65106556,"<p>Working example how to add product quantity to category...
In <code>catalog/controller/product/category.php</code></p>
<p>find:
<code>$data['products'][] = array(</code>
add before:</p>
<pre><code>$cart_quantity = '';
if ($this-&gt;cart-&gt;hasProducts()) {
    $cart_products = $this-&gt;cart-&gt;getProducts();
        foreach ($cart_products as $cart_product) {
            if (isset($cart_product['product_id']) &amp;&amp; $result['product_id'] == $cart_product['product_id']) {
                $cart_quantity = $cart_product['quantity'];
            }
        }
    }
</code></pre>
<p>after <code>$data['products'][] = array(</code> add:</p>
<pre><code>'cart_quantity'  =&gt; $cart_quantity,
</code></pre>
<p>in corresponding template file
catalog/view/theme/default/template/product/category.twig</p>
<p>find: <code>&lt;div class=&quot;product-thumb&quot;&gt;</code>
add after:</p>
<pre><code>{% if product.cart_quantity %} &lt;div style=&quot; padding: 10px; position: absolute; z-index: 1000; color: red; font-weight: bold;&quot;&gt;In cart: {{ product.cart_quantity }} pcs.&lt;/div&gt;{% endif %}
</code></pre>
<p>To add to featured, Latest... in the corresponding files do the same.</p>
<p>To add this modifications you must  use OCMOD.
After this changes will be made, you must in admin refresh modifications and clear the cache.</p>
",0
65105645,"<p>You should add event listener on input event:</p>
<pre><code>const email = document.getElementById('email');
const label =  document.getElementById('lblemail');

email.addEventListener('input', function(e) {
  if (!e.target.value.trim()) {
    email.style.border = 'solid 1px red';
    label.style.visibility = 'visible';
  } else {
    email.style.border = 'solid 1px black';
    label.style.visibility = 'hidden';
  }
})
</code></pre>
<p>It's better to use input event because it checks input each time you <a href=""https://stackoverflow.com/questions/17047497/difference-between-change-and-input-event-for-an-input-element"">change it</a></p>
",0
65131138,"<p>You can recursively loop through the children array and push the title to another array.
Then can loop through this new array to render titles.</p>
<pre><code>export default function App() {
  const titleArray = []

  const recursive = (children) =&gt; {
    children.map((newChild) =&gt; {
      newChild.title &amp;&amp; titleArray.push(newChild.title)
      if(newChild.children) {
        recursive(newChild.children)
      }
    })
  }
  recursive(parent.children)
  return (
    &lt;div className=&quot;App&quot;&gt;
      {titleArray.map((title, index) =&gt; (
         &lt;div key={index}&gt;{title}&lt;/div&gt;
      ))}
    &lt;/div&gt;
  );
}
</code></pre>
<p>Sandbox URL: <a href=""https://codesandbox.io/s/naughty-archimedes-0hzy2?file=/src/App.js:668-1111"" rel=""nofollow noreferrer"">https://codesandbox.io/s/naughty-archimedes-0hzy2?file=/src/App.js:668-1111</a></p>
",0
65132628,"<p>You will need to create a function to track the selected rows:</p>
<pre><code>import { Component } from '@angular/core';
import { products } from './products';
import { GridDataResult, PageChangeEvent, SelectAllCheckboxState } from '@progress/kendo-angular-grid';

@Component({
    selector: 'my-app',
    template: `
        {{isBoxEnabled}}
        &lt;kendo-grid
            [data]=&quot;gridView&quot;
            [pageSize]=&quot;pageSize&quot;
            [skip]=&quot;skip&quot;
            [pageable]=&quot;true&quot;
            (pageChange)=&quot;pageChange($event)&quot;
            [height]=&quot;500&quot;
            [selectable]=&quot;{enabled: true, checkboxOnly: true }&quot;
            (selectionChange)=&quot;selectionChange($event)&quot;
            kendoGridSelectBy=&quot;ProductID&quot;&gt;
            &lt;kendo-grid-checkbox-column [width]=&quot;80&quot;&gt;
                &lt;ng-template kendoGridHeaderTemplate&gt;
                    &lt;input class=&quot;k-checkbox&quot; id=&quot;selectAllCheckboxId&quot; kendoGridSelectAllCheckbox &gt;
                    &lt;label class=&quot;k-checkbox-label&quot; for=&quot;selectAllCheckboxId&quot;&gt;Text&lt;/label&gt;
                &lt;/ng-template&gt;
            &lt;/kendo-grid-checkbox-column&gt;
            &lt;kendo-grid-column field=&quot;ProductName&quot; title=&quot;Product Name&quot; [width]=&quot;300&quot;&gt;&lt;/kendo-grid-column&gt;
            &lt;kendo-grid-column field=&quot;UnitsInStock&quot; title=&quot;Units In Stock&quot;&gt;&lt;/kendo-grid-column&gt;
            &lt;kendo-grid-column field=&quot;UnitsOnOrder&quot; title=&quot;Units On Order&quot;&gt;&lt;/kendo-grid-column&gt;
            &lt;kendo-grid-column field=&quot;ReorderLevel&quot; title=&quot;Reorder Level&quot;&gt;&lt;/kendo-grid-column&gt;
        &lt;/kendo-grid&gt;
    `
})
export class AppComponent {
    public gridView: GridDataResult;
    public items: any[] = products;
    public mySelection: number[] = [];
    public selectAllState: SelectAllCheckboxState = 'unchecked';
    public pageSize = 10;
    public skip = 0;

    public isBoxEnabled = false;

    constructor() {
        this.loadItems();
    }


    public pageChange(event: PageChangeEvent): void {
        this.skip = event.skip;
        this.loadItems();
    }

    private loadItems(): void {
        this.gridView = {
            data: this.items.slice(this.skip, this.skip + this.pageSize),
            total: this.items.length
        };
    }
    
    public selectionChange(e) {
      const selectedRowIndices = e.selectedRows.map(row =&gt; row.index)
      const deselectedRowIndices = e.deselectedRows.map(row =&gt; row.index)
      this.mySelection = this.mySelection.concat(selectedRowIndices)
      this.mySelection = this.mySelection.filter(selection =&gt; !deselectedRowIndices.includes(selection))
      this.isBoxEnabled = this.mySelection.length &gt; 0
    }
}
</code></pre>
<p>StackBlitz: <a href=""https://stackblitz.com/edit/angular-ajpix8-gj9vdu?file=app/app.component.ts"" rel=""nofollow noreferrer"">https://stackblitz.com/edit/angular-ajpix8-gj9vdu?file=app/app.component.ts</a></p>
",0
